ID,Reason for absence,Month of absence,Day of the week,Seasons,Transportation expense,Distance from Residence to Work,Age,Work load Average/day ,Hit target,Disciplinary failure,Education,Absenteeism time in hours
0.6925519051424548,0.7243788719335573,0.312360178539609,0.33746093113393444,0.5095107259466115,0.4639513569546696,0.6104965652556921,0.647261780941449,0.653058212541509,0.69025936294245,0.36048785272205436,0.2537372584669126,0.5
0.12430365987114683,0.08843511277276167,0.37850559013969315,0.9545003492959855,0.6777405049902313,0.12740079546828076,0.9452056076172747,0.8721301763265136,0.509911058290883,0.3545365129817557,0.9990759032019234,0.4320803978249288,0.0
0.3690643498962271,0.3378203446968226,0.08377702581136431,0.6784558510690998,0.7036335591516595,0.17341851926841675,0.7443807980401299,0.7021820350331164,0.9204668792158773,0.876996624724659,0.690697995231238,0.4701670644259703,0.5
0.7392702380655456,0.6460782345205992,0.6171836610633598,0.4164164874852609,0.5239133893710817,0.44826325101354225,0.562861616246912,0.681658619586799,0.3528715939958597,0.36029807159291377,0.46242495115490256,0.24925428173941663,0.5
0.6975618960804084,0.7250011833440034,0.3304548343654884,0.33834869052614575,0.5614285835179147,0.4577959819463576,0.6046681442723129,0.6506727568755025,0.6570221155882432,0.6780829027307127,0.3618725373910784,0.25098649132667333,0.5
0.3715512511591485,0.3450367692368876,0.08636190715772213,0.6783442643813192,0.7142774096147321,0.16282847535626088,0.741241379679275,0.7046329180721702,0.9175818392504848,0.8764464803805774,0.6851558364445537,0.4690487996929968,0.5
0.9139804728028936,0.9638271047915836,0.31323793890575746,0.0803899430508624,0.7008391556397672,0.6127791236233207,0.49135302375908335,0.5600972113235635,0.8140349292775969,0.7834494136201354,0.09939878416715359,0.14224253118920258,0.5
0.5851895773540413,0.6368190066874169,0.2030922407838915,0.41747339132750216,0.6608190787745138,0.365283429429306,0.6718811899326042,0.6195029304391098,0.887995508793926,0.8394719933435449,0.4617721008334057,0.30958744421993534,0.5
0.18731917793271996,0.27373043405187003,0.34260083721320855,0.8167452329502959,0.45818291044914916,0.12019962659788841,0.7301344975375207,0.9252215875824229,0.3371333214997688,0.4662948664528414,0.8442699685074033,0.3996605185608664,1.0
0.5720941343691028,0.5214645804074135,0.430849397395092,0.5498203309186092,0.3832218715094882,0.34153584677319415,0.6135759328542977,0.7197287193802785,0.36273178317908455,0.4780176620005988,0.5592117527589929,0.33109233474960587,0.5
0.5987184324451023,0.5740293279900829,0.31166082427433384,0.42502510262300436,0.9422074299753939,0.4189844225484728,0.6584406740891338,0.6216418455910019,0.9439911708136407,0.7553126323355661,0.523653270415302,0.29985228936593283,0.5
0.599961883076563,0.5776375402601154,0.31295326494751274,0.4249693092791139,0.9475293552069302,0.41368940059239506,0.6568709649087064,0.6228672871105289,0.9425486508309443,0.7550375601635253,0.5208821910219599,0.2992931569994461,0.5
0.5927950347912492,0.603226129628877,0.2625464573556198,0.42158236233525054,0.8152712567443641,0.3936121489568375,0.6642645978033608,0.6208924189800559,0.9182763208078256,0.7935168742170038,0.4950216334429234,0.30417569932384547,0.5
0.37915670859635636,0.31144389217834756,0.14581612372945046,0.6824532353890675,0.8687295875845822,0.1911571948837922,0.7336247875500317,0.7060224066131163,0.9478626512643843,0.8304913612540361,0.7184053690540714,0.4636370547969069,0.5
0.3690643498962271,0.3378203446968226,0.08377702581136431,0.6784558510690998,0.7036335591516595,0.17341851926841675,0.7443807980401299,0.7021820350331164,0.9204668792158773,0.876996624724659,0.690697995231238,0.4701670644259703,0.5
0.5612985533411905,0.552443114631677,0.4085802388281059,0.5047951615276177,0.5767749192166639,0.36221976544147316,0.6984848827519752,0.6912931412926389,0.6002350941239715,0.5794359103247116,0.5206093957713716,0.28432317836759774,0.5
0.3715512511591485,0.3450367692368876,0.08636190715772213,0.6783442643813192,0.7142774096147321,0.16282847535626088,0.741241379679275,0.7046329180721702,0.9175818392504848,0.8764464803805774,0.6851558364445537,0.4690487996929968,0.5
0.36825950841666055,0.32620784473701175,0.09153199411802093,0.679233668476875,0.7205057134274074,0.18696500911646832,0.7457275479859683,0.7003712139240625,0.9279178811893544,0.8697958918236368,0.7008580496550612,0.4701969942207666,0.5
0.39894699539712375,0.3620575742400007,0.31225243730393587,0.6802909403353556,0.7086778769938983,0.18780223903527746,0.6676053569874684,0.7087442977216817,0.6159431416557007,0.6117041125728865,0.704809819077243,0.4471937288120135,0.5
0.580718540287256,0.6024678368395633,0.26331327057228116,0.4934820366683858,0.5197715285706078,0.38309863191521754,0.9069996371125795,0.8029363126775868,0.6022051159201597,0.6626105612301223,0.5348961076262724,0.14054163936978406,0.5
0.7949916910482919,0.8704032527497931,0.5273367743467414,0.23412017312142278,0.6588452564782171,0.5483520464158809,0.6130757691568222,0.851385179943856,0.40725586605336156,0.5972911969107509,0.28814277472276767,0.0,0.5
0.38762048643957236,0.3352209718859326,0.06203909791808615,0.6765316646579427,0.9523948600092258,0.17033780876733967,0.8382509130431168,0.846270751187053,0.9729956700593162,0.9534947365293769,0.7412173022976141,0.34302766864134476,0.5
0.9275266184082853,0.9606054205702477,0.27340535518659986,0.07757799724749383,0.8976825989260303,0.6158537881305556,0.5910515597454495,0.7007749515434463,0.8625998170743016,0.8721239856365905,0.1485334065645056,0.017853902544816506,1.0
0.5919351070017917,0.6788026994844314,0.09605047218634905,0.40977465710861005,0.6863381898151788,0.32648288456095803,0.7778495681023753,0.7606020032271003,0.8988285826032542,0.9813024173875636,0.46749713619741695,0.19058063067684258,0.5
0.7089873727505511,0.7341798622321913,0.271234992013481,0.3341484899388976,0.7085619425580734,0.44966273262572265,0.7063823079082844,0.7912958147549124,0.6950125593860825,0.7819841570653348,0.3990002891208104,0.1282154001921548,0.5
0.9174342597081562,0.9869818730887225,0.21136625726851374,0.07358061292752606,0.7325865704931076,0.5981151125151799,0.6018075702355478,0.6969345799634462,0.8352040450257945,0.9186292491072132,0.12082603274167225,0.024383912173879755,0.5
0.7060256739236246,0.7487782630515885,0.246677808554124,0.33242711979502076,0.6450938559425583,0.43697659582990495,0.709294269765398,0.7909211014494392,0.682155134383175,0.8010862780060535,0.38468447063462113,0.1303771051711111,0.5
